user_id,age,subscription_plan,monthly_watch_time_mins,country,favorite_genre,last_login_date,customer_support_tickets
14007,36.0,basico,855.4,mexico,accion,2019-03-23,1.0
14008,37.0,estandar,1180.0,mexico,accion,2019-09-29,0.0
14009,37.0,premium,1017.6,chile,thriller,2019-03-09,1.0
14010,13.0,premium,826.8,chile,crimen,2019-11-05,0.0
14011,27.0,estandar,1291.7,peru,accion,2023-01-16,1.0
14012,32.0,estandar,730.4,colombia,thriller,2023-03-24,0.0
14013,37.0,premium,1252.7,peru,romance,2021-07-10,1.0
14014,15.0,basico,852.1,colombia,comedia,2022-07-24,0.0
14015,29.0,basico,689.9,colombia,crimen,2019-05-10,0.0
14016,40.0,estandar,1041.0,colombia,romance,2024-01-05,0.0
14017,34.0,premium,613.8,argentina,thriller,2022-01-07,1.0
14018,16.0,premium,1454.6,colombia,drama,,2.0
14019,46.0,premium,962.0,brasil,documental,2023-01-26,0.0
14020,58.0,estandar,678.6,peru,documental,2021-06-16,3.0
14021,44.0,estandar,935.3,peru,drama,2023-03-13,0.0
14022,38.0,basico,534.2,brasil,drama,2020-12-21,0.0
14023,38.0,basico,607.7,argentina,crimen,2019-05-07,1.0
14024,25.0,premium,1058.3,peru,drama,2019-01-06,0.0
14025,68.0,basico,737.6,chile,crimen,2019-10-08,1.0
14026,24.0,basico,436.7,chile,documental,2025-09-11,0.0
14027,33.0,basico,928.0,peru,comedia,2021-05-31,1.0
14028,27.0,premium,1275.8,brasil,romance,2025-11-26,0.0
14029,30.0,basico,597.8,brasil,romance,2025-10-25,0.0
14030,25.0,estandar,553.4,uruguay,romance,2024-10-07,1.0
14031,48.0,basico,709.9,uruguay,documental,,1.0
14032,34.0,estandar,516.1,colombia,thriller,2020-05-30,1.0
14033,15.0,estandar,717.4,chile,documental,2021-09-04,0.0
14034,31.0,basico,423.6,peru,accion,2019-08-31,2.0
14035,27.0,basico,396.6,uruguay,romance,2019-01-09,1.0
14036,34.0,estandar,891.3,chile,thriller,2025-12-22,0.0
14037,50.0,basico,670.1,uruguay,accion,,4.0
14038,19.0,basico,201.2,peru,documental,2021-12-28,1.0
14039,42.0,estandar,975.6,peru,documental,2022-06-12,3.0
14040,38.0,estandar,1177.3,uruguay,comedia,2023-10-05,0.0
14041,34.0,estandar,334.3,brasil,thriller,2018-07-20,1.0
14042,48.0,basico,678.5,brasil,thriller,2025-08-05,1.0
14043,21.0,basico,51.6,chile,documental,2021-05-09,0.0
14044,39.0,estandar,970.3,chile,documental,,0.0
14045,55.0,estandar,1096.8,mexico,drama,,1.0
14046,47.0,premium,1220.1,brasil,thriller,,1.0
14047,28.0,estandar,1085.2,mexico,documental,2022-07-15,0.0
14048,31.0,basico,705.5,peru,documental,2023-01-27,0.0
14049,32.0,basico,529.9,colombia,comedia,,2.0
14050,51.0,basico,857.9,uruguay,documental,2024-03-03,1.0
14051,39.0,estandar,1694.6,argentina,documental,2020-10-20,3.0
14052,44.0,estandar,1237.5,chile,crimen,2019-01-23,0.0
14053,19.0,premium,1134.8,colombia,drama,,2.0
14054,43.0,estandar,1131.5,chile,drama,2019-02-22,0.0
14055,29.0,basico,121.6,argentina,drama,2019-07-27,0.0
14056,29.0,basico,1199.3,colombia,romance,2019-05-13,0.0
14057,27.0,basico,439.6,chile,comedia,2018-02-18,1.0
14058,24.0,estandar,958.7,uruguay,drama,2018-09-10,0.0
14059,13.0,estandar,1101.1,uruguay,thriller,2020-06-29,0.0
14060,13.0,basico,388.8,mexico,documental,,0.0
14061,46.0,basico,22.5,argentina,drama,2020-03-22,1.0
14062,31.0,estandar,813.8,chile,comedia,2022-06-29,1.0
14063,46.0,basico,644.9,uruguay,thriller,,2.0
14064,36.0,estandar,597.4,colombia,thriller,,2.0
14065,40.0,basico,847.9,argentina,accion,2025-01-25,1.0
14066,43.0,estandar,1027.2,brasil,crimen,,2.0
14067,45.0,basico,379.4,peru,thriller,2018-12-11,0.0
14068,28.0,basico,401.2,brasil,documental,2024-07-13,2.0
14069,42.0,estandar,604.2,mexico,drama,2024-07-28,0.0
14070,27.0,basico,14.1,argentina,crimen,2020-11-26,1.0
14071,36.0,estandar,730.6,peru,comedia,2018-11-04,1.0
14072,57.0,premium,1437.0,mexico,documental,2018-03-31,0.0
14073,30.0,estandar,615.0,brasil,comedia,2018-09-22,1.0
14074,34.0,estandar,1011.5,brasil,crimen,2020-03-20,2.0
14075,13.0,basico,957.7,peru,thriller,2025-03-30,0.0
14076,28.0,basico,467.8,colombia,crimen,2022-12-22,0.0
14077,30.0,premium,758.5,mexico,documental,2019-06-12,0.0
14078,48.0,estandar,982.2,mexico,drama,2019-01-12,1.0
14079,48.0,premium,833.0,chile,documental,2021-09-20,1.0
14080,17.0,premium,1057.1,mexico,thriller,2019-05-17,2.0
14081,22.0,estandar,713.4,chile,thriller,2018-06-24,0.0
14082,33.0,basico,578.3,colombia,romance,,0.0
14083,45.0,estandar,768.6,peru,thriller,2018-07-27,2.0
14084,41.0,estandar,919.6,uruguay,comedia,2019-11-20,0.0
14085,33.0,basico,384.5,argentina,documental,2024-06-08,1.0
14086,24.0,premium,266.2,brasil,thriller,2022-11-10,0.0
14087,36.0,premium,1075.7,chile,crimen,2022-06-06,1.0
14088,49.0,basico,552.7,uruguay,drama,2023-07-26,0.0
14089,48.0,basico,114.2,uruguay,documental,2018-05-01,0.0
14090,23.0,estandar,981.8,chile,accion,,2.0
14091,34.0,estandar,807.5,uruguay,documental,2025-08-30,0.0
14092,43.0,premium,1203.7,brasil,romance,2022-10-14,0.0
14093,33.0,estandar,660.5,chile,documental,2019-12-09,1.0
14094,41.0,basico,493.9,brasil,crimen,2021-12-20,3.0
14095,13.0,premium,758.5,chile,crimen,2020-05-29,1.0
14096,30.0,basico,996.6,argentina,crimen,2020-02-06,1.0
14097,38.0,basico,749.3,brasil,documental,2021-01-31,0.0
14098,56.0,premium,776.4,chile,documental,,2.0
14099,56.0,basico,553.0,uruguay,romance,2023-01-01,2.0
14100,55.0,basico,1268.2,colombia,crimen,2019-09-01,1.0
14101,35.0,basico,1070.0,chile,accion,2018-05-22,1.0
14102,52.0,basico,904.9,peru,documental,2024-11-20,2.0
14103,50.0,basico,271.6,mexico,documental,2024-12-11,0.0
14104,33.0,premium,1380.1,peru,crimen,2024-12-02,0.0
14105,21.0,basico,633.2,uruguay,accion,2020-10-03,1.0
14106,64.0,basico,931.1,argentina,comedia,2025-04-05,1.0
14107,46.0,premium,1258.7,uruguay,romance,2021-04-23,0.0
14108,31.0,estandar,139.4,argentina,romance,2023-08-06,0.0
14109,28.0,basico,383.2,mexico,drama,2022-08-15,0.0
14110,39.0,estandar,500.1,peru,drama,2024-03-05,1.0
14111,34.0,estandar,1334.1,chile,crimen,2023-05-17,1.0
14112,41.0,estandar,839.1,brasil,thriller,2018-09-07,1.0
14113,40.0,basico,661.2,uruguay,accion,2018-12-26,0.0
14114,35.0,estandar,1182.7,uruguay,drama,2021-02-19,0.0
14115,56.0,basico,280.7,chile,accion,2022-04-18,0.0
14116,13.0,estandar,634.1,peru,comedia,2019-07-17,1.0
14117,13.0,basico,2505.3,chile,crimen,2022-09-14,0.0
14118,17.0,estandar,1048.3,colombia,accion,2020-03-27,2.0
14119,35.0,estandar,1101.4,uruguay,accion,2025-03-17,2.0
14120,38.0,estandar,976.6,peru,crimen,2023-11-24,1.0
14121,13.0,estandar,752.7,mexico,drama,2020-10-17,1.0
14122,43.0,estandar,658.5,uruguay,drama,2025-01-27,1.0
14123,34.0,estandar,983.2,brasil,drama,2024-02-05,2.0
14124,34.0,basico,654.3,colombia,comedia,,1.0
14125,54.0,estandar,778.0,argentina,crimen,2022-04-16,1.0
14126,27.0,basico,463.6,peru,comedia,2025-12-31,0.0
14127,43.0,basico,181.8,mexico,romance,,2.0
14128,14.0,premium,758.5,colombia,crimen,2023-05-19,0.0
14129,45.0,estandar,213.6,argentina,documental,2024-02-09,2.0
14130,37.0,estandar,478.7,brasil,documental,2023-06-09,0.0
14131,56.0,estandar,386.4,brasil,comedia,2021-11-10,0.0
14132,21.0,basico,604.5,uruguay,accion,2024-05-05,0.0
14133,47.0,estandar,514.7,uruguay,accion,2023-08-20,0.0
14134,32.0,basico,0.0,chile,drama,2021-08-10,3.0
14135,33.0,basico,134.9,colombia,comedia,2022-05-10,1.0
14136,26.0,basico,622.9,peru,comedia,2021-01-12,0.0
14137,44.0,basico,557.4,colombia,thriller,,0.0
14138,30.0,estandar,1192.0,argentina,thriller,,2.0
14139,33.0,estandar,466.8,colombia,romance,2021-07-30,0.0
14140,30.0,basico,729.5,argentina,comedia,2024-09-11,0.0
14141,55.0,basico,263.3,peru,comedia,2020-06-16,2.0
14142,48.0,estandar,1081.3,colombia,drama,2018-05-01,0.0
14143,40.0,estandar,1003.1,peru,comedia,2021-02-24,2.0
14144,38.0,premium,731.4,colombia,documental,,1.0
14145,53.0,estandar,1213.0,peru,romance,2023-04-17,0.0
14146,32.0,estandar,862.3,peru,thriller,2023-12-09,1.0
14147,43.0,basico,1307.8,brasil,drama,2022-01-04,1.0
14148,29.0,basico,582.6,brasil,drama,2024-07-20,1.0
14149,42.0,basico,287.6,chile,thriller,2020-08-11,0.0
14150,44.0,basico,0.0,uruguay,thriller,2019-10-16,4.0
14151,43.0,estandar,1491.5,argentina,drama,2019-02-15,0.0
14152,41.0,premium,1375.2,mexico,drama,,2.0
14153,31.0,estandar,681.5,brasil,drama,2025-05-14,0.0
14154,24.0,estandar,401.3,brasil,comedia,2020-09-14,2.0
14155,47.0,basico,523.9,chile,thriller,,1.0
14156,33.0,estandar,1138.1,uruguay,romance,2023-12-26,0.0
14157,42.0,premium,1057.1,peru,thriller,2018-08-18,3.0
14158,38.0,estandar,715.4,colombia,romance,,0.0
14159,27.0,estandar,486.8,chile,thriller,2024-06-16,1.0
14160,49.0,estandar,1161.7,brasil,crimen,2022-05-10,0.0
14161,32.0,estandar,835.4,chile,drama,,2.0
14162,42.0,estandar,985.5,mexico,documental,,2.0
14163,31.0,premium,494.4,mexico,thriller,2019-12-23,0.0
14164,30.0,estandar,1028.5,argentina,comedia,2020-08-26,3.0
14165,27.0,estandar,548.6,uruguay,crimen,2024-08-23,1.0
14166,15.0,estandar,612.5,peru,crimen,2021-07-26,5.0
14167,43.0,estandar,840.5,mexico,thriller,2025-10-28,0.0
14168,27.0,basico,200.6,argentina,comedia,2022-01-09,0.0
14169,25.0,premium,833.8,peru,crimen,2024-08-20,0.0
14170,58.0,estandar,986.0,peru,thriller,2018-04-26,0.0
14171,50.0,premium,981.3,colombia,documental,2025-11-21,0.0
14172,43.0,estandar,649.1,brasil,accion,2025-11-09,0.0
14173,55.0,basico,450.9,uruguay,accion,,2.0
14174,44.0,estandar,1108.6,colombia,documental,2024-05-14,2.0
14175,59.0,basico,862.8,uruguay,thriller,2024-04-27,0.0
14176,27.0,estandar,776.1,peru,crimen,2019-08-06,1.0
14177,52.0,estandar,953.6,mexico,drama,2024-04-25,0.0
14178,35.0,estandar,1006.0,uruguay,romance,2020-02-11,0.0
14179,34.0,premium,1255.4,brasil,comedia,2023-07-10,1.0
14180,48.0,basico,999.6,argentina,romance,2024-01-30,1.0
14181,45.0,estandar,1107.2,uruguay,thriller,2021-06-19,0.0
14182,21.0,basico,740.3,colombia,comedia,2019-12-21,1.0
14183,37.0,basico,711.7,chile,crimen,,2.0
14184,30.0,basico,415.2,colombia,crimen,2018-06-05,0.0
14185,24.0,estandar,541.7,brasil,drama,2019-01-05,2.0
14186,24.0,basico,555.9,uruguay,thriller,2018-08-19,0.0
14187,13.0,estandar,1299.3,mexico,accion,2020-08-10,2.0
14188,53.0,basico,216.8,mexico,accion,2024-09-30,3.0
14189,53.0,estandar,110.8,uruguay,accion,2020-06-15,1.0
14190,36.0,estandar,966.8,brasil,drama,2018-03-23,0.0
14191,34.0,basico,299.0,uruguay,documental,,1.0
14192,23.0,premium,658.5,peru,documental,2023-05-12,1.0
14193,28.0,basico,658.3,brasil,crimen,2018-01-03,0.0
14194,35.0,basico,440.5,mexico,crimen,2021-09-20,0.0
14195,34.0,basico,893.6,colombia,crimen,2024-11-20,0.0
14196,52.0,estandar,230.0,brasil,thriller,2020-04-05,1.0
14197,40.0,basico,555.8,chile,thriller,2019-06-19,1.0
14198,27.0,premium,1080.3,peru,drama,2021-10-27,1.0
14199,56.0,premium,957.9,brasil,romance,,3.0
14200,34.0,basico,501.1,colombia,accion,2021-08-18,0.0
14201,59.0,estandar,820.3,chile,crimen,2018-09-01,2.0
14202,29.0,estandar,1204.9,chile,romance,2018-03-31,1.0
14203,21.0,basico,506.4,argentina,comedia,2019-08-29,1.0
14204,31.0,basico,416.1,peru,drama,2024-07-30,1.0
14205,33.0,premium,1259.9,argentina,accion,,0.0
14206,45.0,basico,629.8,colombia,documental,2019-08-04,0.0
14207,25.0,estandar,830.8,uruguay,thriller,2019-03-31,0.0
14208,13.0,premium,1022.1,chile,accion,2023-11-26,1.0
14209,41.0,estandar,491.3,chile,thriller,2022-02-03,0.0
14210,27.0,estandar,1099.3,brasil,accion,2018-10-25,1.0
14211,19.0,estandar,1060.2,mexico,comedia,2022-03-11,4.0
14212,16.0,premium,997.3,colombia,romance,2025-11-25,2.0
14213,29.0,premium,1191.4,argentina,romance,2025-06-05,1.0
14214,26.0,basico,145.8,colombia,thriller,2022-06-09,3.0
14215,22.0,basico,273.6,mexico,drama,2024-07-28,0.0
14216,33.0,estandar,1041.3,argentina,accion,2019-02-18,0.0
14217,19.0,basico,1047.0,mexico,comedia,2021-10-10,0.0
14218,42.0,estandar,864.0,brasil,comedia,2021-05-21,0.0
14219,21.0,basico,636.0,mexico,romance,2021-08-14,0.0
14220,31.0,premium,928.2,peru,drama,,2.0
14221,35.0,basico,525.7,uruguay,crimen,2019-10-08,1.0
14222,29.0,premium,662.8,argentina,documental,,1.0
14223,31.0,premium,1134.4,brasil,thriller,2025-03-03,1.0
14224,38.0,basico,841.1,mexico,thriller,2023-06-19,0.0
14225,47.0,estandar,725.0,uruguay,documental,2025-04-13,0.0
14226,40.0,estandar,1615.0,peru,comedia,2021-07-23,1.0
14227,38.0,basico,518.2,chile,romance,2019-12-15,0.0
14228,65.0,basico,985.3,chile,accion,,1.0
14229,47.0,basico,724.8,mexico,crimen,2024-04-20,0.0
14230,35.0,basico,493.7,chile,comedia,2025-10-11,2.0
14231,23.0,estandar,689.7,chile,comedia,2024-11-18,5.0
14232,36.0,basico,451.8,brasil,documental,2022-01-01,1.0
14233,33.0,estandar,587.1,chile,comedia,2020-07-03,2.0
14234,47.0,basico,1073.8,brasil,thriller,2025-06-19,4.0
14235,13.0,premium,1226.9,mexico,crimen,2024-08-09,0.0
14236,25.0,basico,507.7,brasil,drama,2019-12-20,0.0
14237,26.0,basico,400.3,chile,comedia,2022-03-30,1.0
14238,38.0,estandar,575.5,uruguay,drama,,0.0
14239,29.0,basico,453.0,chile,romance,2025-09-21,0.0
14240,33.0,estandar,826.9,argentina,comedia,2021-04-21,1.0
14241,15.0,basico,149.5,brasil,romance,2019-06-06,0.0
14242,56.0,basico,1134.0,mexico,crimen,2019-12-29,0.0
14243,17.0,estandar,1144.6,argentina,accion,,2.0
14244,28.0,basico,531.6,brasil,drama,2025-11-15,1.0
14245,36.0,estandar,720.0,brasil,accion,2024-06-04,1.0
14246,36.0,estandar,378.9,mexico,crimen,2022-05-23,1.0
14247,36.0,estandar,822.0,argentina,drama,2024-05-13,1.0
14248,33.0,estandar,700.4,uruguay,comedia,2018-05-13,1.0
14249,21.0,basico,1055.5,brasil,comedia,2020-01-16,0.0
14250,62.0,basico,664.5,chile,crimen,2024-10-03,0.0
14251,30.0,estandar,372.2,uruguay,drama,2021-07-27,1.0
14252,29.0,premium,1158.2,colombia,accion,2024-11-09,0.0
14253,31.0,estandar,994.6,mexico,crimen,2020-06-23,4.0
14254,45.0,estandar,397.9,peru,thriller,2025-03-04,0.0
14255,45.0,basico,0.0,mexico,drama,2024-05-05,1.0
14256,26.0,premium,1058.5,uruguay,thriller,2019-03-03,2.0
14257,23.0,basico,887.0,mexico,comedia,2023-07-26,0.0
14258,49.0,basico,974.9,peru,documental,,1.0
14259,53.0,basico,346.1,uruguay,drama,2021-09-18,0.0
14260,40.0,estandar,2880.5,uruguay,accion,2018-11-15,0.0
14261,36.0,basico,607.4,peru,romance,2020-09-01,1.0
14262,29.0,basico,380.5,peru,documental,2021-11-21,1.0
14263,24.0,basico,558.1,argentina,comedia,,0.0
14264,32.0,basico,369.9,uruguay,documental,2019-11-19,1.0
14265,25.0,estandar,250.7,brasil,crimen,2025-02-18,0.0
14266,33.0,basico,300.5,mexico,documental,2018-12-30,1.0
14267,20.0,estandar,1265.2,brasil,documental,2025-12-13,0.0
14268,18.0,basico,1035.6,brasil,drama,2025-07-07,0.0
14269,25.0,estandar,1096.3,argentina,thriller,2025-03-02,0.0
14270,23.0,estandar,1177.3,colombia,romance,,0.0
14271,33.0,basico,253.8,peru,comedia,2023-01-04,2.0
14272,32.0,basico,1127.7,peru,documental,2018-02-16,1.0
14273,49.0,basico,1001.6,mexico,accion,2020-12-22,1.0
14274,61.0,basico,722.5,brasil,comedia,2020-05-08,1.0
14275,26.0,premium,887.0,chile,documental,,2.0
14276,13.0,basico,1121.2,argentina,accion,2025-10-10,2.0
14277,36.0,premium,1068.4,peru,accion,2018-10-05,0.0
14278,16.0,basico,3577.0,colombia,romance,2021-12-06,0.0
14279,32.0,basico,295.8,mexico,thriller,2020-11-17,3.0
14280,34.0,estandar,151.2,argentina,accion,2019-03-19,0.0
14281,23.0,premium,1280.3,mexico,romance,,1.0
14282,47.0,estandar,1189.9,peru,drama,2018-07-17,0.0
14283,44.0,basico,297.0,chile,accion,2022-04-30,0.0
14284,37.0,premium,952.0,brasil,comedia,2022-11-30,2.0
14285,35.0,basico,468.7,mexico,documental,2022-09-15,0.0
14286,20.0,basico,174.0,brasil,crimen,2019-11-13,0.0
14287,26.0,premium,1384.0,brasil,crimen,2022-08-23,2.0
14288,28.0,basico,838.7,brasil,romance,2023-07-13,0.0
14289,46.0,basico,502.5,peru,drama,2022-04-01,4.0
14290,53.0,basico,968.5,peru,accion,2021-12-09,1.0
14291,34.0,basico,722.3,brasil,documental,2024-02-15,0.0
14292,27.0,premium,1067.0,chile,romance,2022-03-18,1.0
14293,36.0,estandar,1105.6,brasil,drama,,4.0
14294,22.0,basico,612.3,peru,crimen,2023-05-18,2.0
14295,28.0,premium,298.9,peru,accion,2024-06-25,0.0
14296,32.0,basico,243.6,mexico,crimen,2025-04-20,1.0
14297,40.0,estandar,906.3,peru,comedia,2025-09-15,0.0
14298,29.0,basico,136.8,brasil,documental,2020-07-12,1.0
14299,18.0,basico,243.0,colombia,comedia,2019-10-29,0.0
14300,44.0,estandar,946.6,chile,accion,2023-01-23,0.0
14301,33.0,basico,539.9,uruguay,crimen,2018-10-29,1.0
14302,36.0,estandar,539.6,chile,romance,2018-05-17,0.0
14303,35.0,basico,1286.4,uruguay,crimen,2021-04-22,2.0
14304,44.0,basico,790.8,argentina,crimen,2018-03-24,2.0
14305,49.0,basico,1219.2,argentina,crimen,2021-07-29,1.0
14306,41.0,premium,811.1,uruguay,accion,2020-12-05,1.0
14307,39.0,estandar,883.5,colombia,crimen,2019-03-05,2.0
14308,13.0,estandar,806.4,colombia,drama,2018-10-31,1.0
14309,34.0,estandar,1094.6,colombia,drama,,2.0
14310,27.0,estandar,758.5,peru,crimen,2019-11-28,0.0
14311,22.0,estandar,1119.2,uruguay,comedia,2022-03-18,1.0
14312,48.0,basico,762.9,colombia,comedia,2019-10-22,1.0
14313,54.0,basico,109.2,peru,romance,2018-11-04,0.0
14314,53.0,premium,1396.7,colombia,thriller,,3.0
14315,27.0,premium,1350.0,chile,crimen,2019-01-17,0.0
14316,30.0,basico,432.5,chile,crimen,2021-10-16,1.0
14317,42.0,basico,287.9,colombia,crimen,2024-08-30,0.0
14318,19.0,basico,688.7,brasil,romance,2024-11-18,0.0
14319,34.0,premium,1252.3,peru,drama,2023-06-01,0.0
14320,47.0,estandar,1116.9,peru,accion,2025-11-25,3.0
14321,20.0,premium,998.6,peru,comedia,2018-05-07,0.0
14322,45.0,basico,931.1,mexico,accion,2022-11-02,0.0
14323,32.0,premium,1444.5,brasil,comedia,,1.0
14324,46.0,premium,758.5,mexico,drama,2019-11-07,1.0
14325,35.0,basico,217.3,peru,comedia,2024-10-23,0.0
14326,34.0,estandar,551.3,peru,documental,2022-11-14,2.0
14327,46.0,estandar,859.9,argentina,romance,,0.0
14328,45.0,estandar,1267.8,argentina,documental,,2.0
14329,36.0,premium,841.1,mexico,accion,2019-02-19,0.0
14330,32.0,estandar,1136.6,chile,accion,2021-09-18,0.0
14331,36.0,basico,851.0,mexico,crimen,2020-04-21,1.0
14332,57.0,basico,883.7,colombia,comedia,2020-02-18,0.0
14333,25.0,premium,1291.8,uruguay,drama,2022-08-04,0.0
14334,35.0,estandar,1072.3,argentina,comedia,2025-10-26,0.0
14335,27.0,estandar,582.7,brasil,drama,2024-03-19,1.0
14336,29.0,basico,598.9,mexico,documental,2024-01-22,2.0
14337,37.0,premium,1209.1,chile,thriller,2020-12-22,0.0
14338,21.0,estandar,364.1,colombia,romance,,0.0
14339,29.0,premium,1251.7,chile,documental,2021-02-27,1.0
14340,13.0,estandar,719.5,mexico,comedia,2021-05-03,0.0
14341,37.0,basico,380.1,argentina,accion,2020-08-30,0.0
14342,32.0,basico,606.7,uruguay,drama,2019-01-28,1.0
14343,46.0,premium,832.5,peru,comedia,2018-07-23,0.0
14344,27.0,premium,1085.4,mexico,comedia,2022-05-29,1.0
14345,50.0,premium,758.5,colombia,documental,2024-05-30,0.0
14346,16.0,premium,3770.0,peru,thriller,2024-03-01,1.0
14347,25.0,premium,719.5,chile,drama,2023-07-04,2.0
14348,21.0,basico,573.3,mexico,drama,2019-09-22,2.0
14349,36.0,premium,1234.4,brasil,drama,2018-08-12,0.0
14350,32.0,estandar,647.3,uruguay,drama,2022-01-17,0.0
14351,29.0,premium,1425.7,argentina,accion,2018-01-16,0.0
14352,39.0,basico,421.8,colombia,thriller,2022-10-18,1.0
14353,13.0,basico,875.4,mexico,documental,2018-12-25,1.0
14354,45.0,basico,606.1,colombia,thriller,2021-04-21,0.0
14355,38.0,basico,658.3,peru,comedia,2025-06-04,0.0
14356,37.0,premium,810.2,brasil,accion,2025-01-04,0.0
14357,22.0,estandar,911.9,brasil,crimen,2024-09-24,0.0
14358,43.0,estandar,840.0,brasil,drama,2023-05-22,0.0
14359,44.0,basico,702.6,uruguay,documental,2020-03-28,1.0
14360,25.0,estandar,931.6,chile,romance,2019-02-02,0.0
14361,25.0,basico,1195.9,chile,comedia,2018-04-16,1.0
14362,32.0,basico,197.1,mexico,documental,2020-04-27,3.0
14363,34.0,estandar,1057.4,brasil,romance,2019-12-01,2.0
14364,44.0,basico,745.1,brasil,crimen,2025-02-27,0.0
14365,29.0,basico,765.7,colombia,comedia,2021-04-10,1.0
14366,46.0,estandar,1350.6,chile,comedia,2018-12-02,3.0
14367,59.0,estandar,673.0,chile,romance,2023-04-24,0.0
14368,35.0,premium,1110.8,colombia,comedia,2019-04-19,1.0
14369,50.0,estandar,919.2,uruguay,drama,2021-06-17,0.0
14370,26.0,basico,812.6,argentina,accion,2022-06-17,0.0
14371,39.0,basico,468.7,peru,drama,,2.0
14372,40.0,basico,406.4,uruguay,documental,2023-06-27,0.0
14373,53.0,premium,758.5,brasil,accion,2025-05-31,0.0
14374,36.0,estandar,758.5,brasil,accion,2020-12-21,1.0
14375,23.0,basico,316.4,argentina,comedia,2019-01-09,1.0
14376,28.0,basico,659.9,chile,accion,2025-03-14,0.0
14377,40.0,estandar,828.8,chile,crimen,2024-02-07,1.0
14378,20.0,basico,330.0,colombia,comedia,2022-05-07,1.0
14379,27.0,basico,947.4,mexico,comedia,2020-01-28,0.0
14380,36.0,estandar,1024.9,chile,drama,2022-02-28,0.0
14381,31.0,estandar,989.7,chile,accion,2022-04-12,2.0
14382,31.0,estandar,571.5,chile,comedia,2022-02-22,2.0
14383,47.0,basico,364.7,peru,drama,2020-02-04,0.0
14384,33.0,basico,368.8,brasil,comedia,2022-12-31,1.0
14385,45.0,estandar,720.3,colombia,thriller,2018-07-02,0.0
14386,48.0,premium,1277.2,chile,romance,2020-12-14,2.0
14387,55.0,basico,529.1,peru,crimen,2022-12-07,1.0
14388,46.0,basico,511.3,brasil,documental,2023-03-20,1.0
14389,13.0,basico,55.3,brasil,accion,2020-12-14,0.0
14390,26.0,basico,176.3,argentina,drama,,1.0
14391,32.0,estandar,433.8,colombia,thriller,2021-01-05,0.0
14392,28.0,estandar,596.0,uruguay,documental,2024-04-30,0.0
14393,29.0,estandar,1275.8,chile,thriller,2018-09-10,1.0
14394,46.0,estandar,736.2,colombia,thriller,2019-09-12,1.0
14395,47.0,basico,774.2,chile,thriller,2025-10-23,0.0
14396,28.0,premium,922.6,chile,accion,2025-06-26,1.0
14397,39.0,estandar,334.6,chile,drama,2019-02-01,0.0
14398,33.0,basico,34.0,colombia,romance,2018-12-18,2.0
14399,30.0,estandar,779.7,argentina,romance,2025-06-29,0.0
14400,13.0,estandar,951.3,colombia,crimen,2021-11-09,1.0
14401,23.0,basico,481.4,chile,thriller,2024-01-27,1.0
14402,24.0,basico,1108.0,peru,thriller,,0.0
14403,35.0,estandar,1047.2,peru,crimen,2024-08-12,1.0
14404,39.0,basico,686.5,brasil,thriller,2020-07-20,0.0
14405,54.0,basico,854.1,mexico,crimen,2024-03-17,2.0
14406,31.0,premium,664.5,peru,comedia,2018-09-07,0.0
14407,13.0,estandar,707.0,mexico,thriller,2022-05-05,0.0
14408,30.0,estandar,1229.3,colombia,romance,2023-11-11,2.0
14409,23.0,basico,639.9,chile,accion,2022-09-11,1.0
14410,33.0,basico,960.9,argentina,crimen,2024-01-03,2.0
14411,49.0,basico,768.8,chile,romance,2025-09-15,0.0
14412,36.0,basico,204.6,brasil,comedia,,2.0
14413,16.0,basico,986.0,colombia,documental,2024-06-03,1.0
14414,43.0,estandar,747.3,peru,documental,2020-08-23,1.0
14415,33.0,estandar,1019.2,uruguay,documental,2023-05-05,0.0
14416,23.0,basico,468.8,peru,crimen,2021-05-09,1.0
14417,45.0,premium,1253.1,uruguay,accion,2018-11-20,0.0
14418,33.0,estandar,1243.5,argentina,romance,2022-06-06,0.0
14419,34.0,basico,523.4,peru,accion,2018-05-23,1.0
14420,56.0,basico,1346.1,argentina,drama,2023-08-19,0.0
14421,47.0,basico,395.9,peru,comedia,2024-05-28,1.0
14422,33.0,estandar,838.5,chile,crimen,2023-10-18,2.0
14423,25.0,basico,588.2,peru,drama,2024-05-29,2.0
14424,13.0,estandar,897.7,argentina,thriller,2025-08-07,1.0
14425,29.0,estandar,903.2,chile,romance,2024-12-15,0.0
14426,37.0,premium,1076.5,peru,documental,2019-08-27,1.0
14427,21.0,estandar,925.7,colombia,documental,2019-05-08,1.0
14428,42.0,basico,885.9,uruguay,comedia,2023-01-14,0.0
14429,45.0,premium,758.5,chile,comedia,2019-12-10,0.0
14430,44.0,estandar,653.5,argentina,romance,,1.0
14431,49.0,estandar,620.0,mexico,accion,2020-05-17,0.0
14432,26.0,basico,174.2,colombia,comedia,2020-02-29,1.0
14433,13.0,estandar,1155.1,peru,comedia,2019-06-01,1.0
14434,36.0,basico,316.4,peru,romance,2018-06-24,1.0
14435,52.0,estandar,758.5,mexico,documental,2022-10-01,0.0
14436,22.0,premium,1008.7,argentina,thriller,2018-11-17,0.0
14437,46.0,basico,477.9,mexico,romance,2025-08-30,1.0
14438,27.0,basico,446.5,argentina,documental,,2.0
14439,17.0,premium,665.5,brasil,documental,2020-04-07,0.0
